121921_224|COMPLETED|1344|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T13:58:12|2026-09-11T14:20:36
121921_225|COMPLETED|1344|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T13:58:12|2026-09-11T14:20:36
121921_226|COMPLETED|1399|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-1|2026-09-11T13:59:42|2026-09-11T14:23:01
121921_227|COMPLETED|1399|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-1|2026-09-11T13:59:42|2026-09-11T14:23:01
121921_228|COMPLETED|1399|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-1|2026-09-11T13:59:42|2026-09-11T14:23:01
121921_229|COMPLETED|1399|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-1|2026-09-11T13:59:42|2026-09-11T14:23:01
121921_230|COMPLETED|1380|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-5|2026-09-11T14:05:43|2026-09-11T14:28:43
121921_231|COMPLETED|1380|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-5|2026-09-11T14:05:43|2026-09-11T14:28:43
121921_232|COMPLETED|1379|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-5|2026-09-11T14:05:43|2026-09-11T14:28:42
121921_233|COMPLETED|1380|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-5|2026-09-11T14:05:43|2026-09-11T14:28:43
121921_234|COMPLETED|1368|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-6|2026-09-11T14:13:15|2026-09-11T14:36:03
121921_235|COMPLETED|1367|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-6|2026-09-11T14:13:15|2026-09-11T14:36:02
121921_236|COMPLETED|1367|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-6|2026-09-11T14:13:15|2026-09-11T14:36:02
